time,disease,source_student,target_student,location
88,B,7851,2116,Other
88,B,4628,2323,Other
88,B,8495,2446,Other
88,B,5501,3480,Other
88,B,10661,3550,Other
88,B,6532,3875,Other
88,B,8441,4348,Other
88,B,4924,5763,Other
88,B,9282,6031,Other
88,B,8444,6099,Other
88,B,8950,6902,Other
88,B,6165,7231,Other
88,B,5811,7526,Other
88,B,1888,9168,Other
88,B,960,9328,Other
88,B,2739,9341,Other
88,B,3375,10077,Other
88,B,7572,10085,Other
88,B,1763,11087,Other
88,B,9573,11167,Other
88,B,10200,11399,Other
88,B,7109,7332,Pembroke Library
88,B,7342,7369,Pembroke Library
88,B,8490,8597,Robinson Library
88,B,2993,6196,Sainsbury's (Sidney Street)
88,B,8786,8891,Selwyn Library
88,B,10076,10307,St John's Library
88,B,11400,11075,Trinity Hall Library
88,B,4267,10876,University Library
88,C,3034,6623,Architecture Tripos Library
88,C,3047,11281,Aromi
88,C,2083,8620,Asian & Middle Eastern Studies Library
88,C,9385,2092,Chem Eng via Nat Sciences Library
88,C,78,7,Christ's Library
88,C,848,593,Churchill Library
88,C,474,725,Churchill Library
88,C,659,770,Churchill Library
88,C,914,7035,Classical Tripos Four Year Library
88,C,4427,4276,"Co-op, Hills Road	"
88,C,9039,4647,Computer Science Tripos Library
88,C,1352,1633,Corpus Christi Library
88,C,489,7791,Economics Tripos Library
88,C,2432,2122,Emmanuel Library
88,C,2211,2151,Emmanuel Library
88,C,2144,2262,Emmanuel Library
88,C,2117,2514,Emmanuel Library
88,C,7830,6669,Engineering Tripos Library
88,C,9423,7827,Engineering Tripos Library
88,C,969,9977,Engineering Tripos Library
88,C,2198,2207,English Tripos Library
88,C,2198,4733,English Tripos Library
88,C,1406,10643,English Tripos Library
88,C,7677,9374,Fitzbillies
88,C,9475,1418,Geographical Tripos Library
88,C,1782,6371,Geographical Tripos Library
88,C,3736,3916,Gonville and Caius Library
88,C,3827,3977,Gonville and Caius Library
88,C,4266,6079,Historical Tripos Library
88,C,3635,10651,Historical Tripos Library
88,C,4250,4036,Homerton Library
88,C,4118,4376,Homerton Library
88,C,4118,4404,Homerton Library
88,C,4772,4725,Jesus Library
88,C,4720,4778,Jesus Library
88,C,5221,5100,King's Library
88,C,5310,5373,King's Library
88,C,5126,5401,King's Library
88,C,6111,4344,Land Economy Tripos Library
88,C,6111,6109,Land Economy Tripos Library
88,C,5821,5609,Lucy Cavendish Library
88,C,5602,5747,Lucy Cavendish Library
88,C,5821,5778,Lucy Cavendish Library
88,C,5507,5792,Lucy Cavendish Library
88,C,10148,5311,Mathematical Tripos Library
88,C,4842,7640,Mathematical Tripos Library
88,C,1213,2418,Music Tripos Library
88,C,1213,10924,Music Tripos Library
88,C,6564,1234,Natural Sciences Tripos Library
88,C,2044,2940,Natural Sciences Tripos Library
88,C,1266,3430,Natural Sciences Tripos Library
88,C,8940,6565,Natural Sciences Tripos Library
88,C,9315,8904,Natural Sciences Tripos Library
88,C,6685,6649,Newnham Library
88,C,9705,792,Other
88,C,6707,943,Other
88,C,9306,1208,Other
88,C,717,1217,Other
88,C,957,1702,Other
88,C,11145,1921,Other
88,C,25,2001,Other
88,C,5487,2618,Other
88,C,492,2729,Other
88,C,8068,2764,Other
88,C,4661,2883,Other
88,C,5417,2967,Other
88,C,6289,3224,Other
88,C,6457,3988,Other
88,C,4110,4740,Other
88,C,9725,4989,Other
88,C,1801,5030,Other
88,C,9012,5750,Other
88,C,5111,6533,Other
88,C,4938,6635,Other
88,C,595,6786,Other
88,C,7216,7344,Other
88,C,8251,7505,Other
88,C,1061,7982,Other
88,C,4324,8510,Other
88,C,4822,9873,Other
88,C,2068,10037,Other
88,C,9466,10682,Other
88,C,523,10987,Other
88,C,4685,11298,Other
88,C,7397,7120,Pembroke Library
88,C,7620,7637,Peterhouse Library
88,C,5474,9348,Philosophy Tripos Library
88,C,2856,552,Sainsbury's (Sidney Street)
88,C,9731,9520,St Catharine's Library
88,C,11375,11258,Trinity Hall Library
88,C,10467,10994,Trinity Library
88,C,1104,584,University Library
88,C,3329,2086,University Library
88,C,4719,4999,University Library
88,C,4650,7112,University Library
88,C,2862,10876,University Library
88,C,4583,4010,Veterinary Medicine Library
88,C,4014,7446,Veterinary Medicine Library
88,C,7004,9003,Veterinary Medicine Library
88,D,2693,2773,Fitzwilliam Library
88,D,4354,4503,Homerton Library
88,D,5205,5293,King's Library
88,D,6233,6025,Magdalene Library
88,D,2371,11290,Medicine Library
88,D,2988,789,Natural Sciences Tripos Library
88,D,8904,831,Natural Sciences Tripos Library
88,D,8132,11002,Natural Sciences Tripos Library
88,D,6757,6649,Newnham Library
88,D,11198,128,Other
88,D,1215,943,Other
88,D,1111,1252,Other
88,D,2318,1859,Other
88,D,9908,2634,Other
88,D,6691,4978,Other
88,D,9989,6106,Other
88,D,5591,6108,Other
88,D,10514,6587,Other
88,D,5908,6647,Other
88,D,5405,7082,Other
88,D,5181,8951,Other
88,D,4592,10961,Other
88,D,7373,7248,Pembroke Library
88,D,8801,8808,Selwyn Library
88,E,3551,5561,Education Tripos Library
88,E,8301,9079,Engineering Tripos Library
88,E,4777,611,Historical Tripos Library
88,E,1460,160,"Hum, Soc & Pol Sciences Tripos Library"
88,E,9171,8782,"Hum, Soc & Pol Sciences Tripos Library"
88,E,5856,5685,Lucy Cavendish Library
88,E,5522,268,Other
88,E,9834,1621,Other
88,E,9834,10990,Other
89,B,3342,794,Canteen
89,B,4369,940,Canteen
89,B,376,1322,Canteen
89,B,6496,1971,Canteen
89,B,5583,2115,Canteen
89,B,7948,2538,Canteen
89,B,278,7748,Canteen
89,B,10188,10356,Canteen
89,B,201,183,Christ's Library
89,B,919,1228,Clare Canteen
89,B,1080,1105,Clare Library
89,B,2232,2368,Emmanuel Library
89,B,5177,4169,Engineering Tripos Library
89,B,10562,5594,Engineering Tripos Library
89,B,3136,3354,Girton Library
89,B,4029,4143,Homerton Canteen
89,B,5327,5478,King's Library
89,B,7277,5298,Law Tripos Library
89,B,5650,5712,Lucy Cavendish Library
89,B,6224,6252,Magdalene Canteen
89,B,6264,6269,Magdalene Library
89,B,6900,8884,Mod & Med Langs Tripos Library
89,B,2497,5453,Natural Sciences Tripos Library
89,B,8131,10329,Natural Sciences Tripos Library
89,B,4089,328,Other
89,B,1439,875,Other
89,B,6290,1256,Other
89,B,3660,1400,Other
89,B,2979,2544,Other
89,B,417,2765,Other
89,B,3780,4011,Other
89,B,6576,4523,Other
89,B,6327,5642,Other
89,B,10281,7549,Other
89,B,10831,7920,Other
89,B,10577,9186,Other
89,B,4519,9451,Other
89,B,4366,10122,Other
89,B,6053,11135,Other
89,B,11238,11170,Other
89,B,6645,11211,Other
89,B,7067,7365,Pembroke Library
89,B,1625,11041,Philosophy Tripos Library
89,B,8603,8830,Selwyn Library
89,B,8647,9004,Selwyn Library
89,B,9330,9327,Sidney Sussex Canteen
89,B,9062,9358,Sidney Sussex Library
89,B,10720,10478,Trinity Canteen
89,B,10404,10789,Trinity Canteen
89,B,7508,1907,University Library
89,B,1790,3840,University Library
89,C,7451,9833,Archaeology Tripos Library
89,C,7740,218,Canteen
89,C,976,607,Canteen
89,C,8844,1545,Canteen
89,C,6457,1971,Canteen
89,C,3058,2109,Canteen
89,C,5897,2477,Canteen
89,C,11254,4369,Canteen
89,C,6457,4913,Canteen
89,C,8202,5247,Canteen
89,C,1030,5577,Canteen
89,C,795,6152,Canteen
89,C,7637,7715,Canteen
89,C,7788,8392,Canteen
89,C,11159,8582,Canteen
89,C,2901,8807,Canteen
89,C,9843,9033,Canteen
89,C,9709,9204,Canteen
89,C,9385,2091,Chem Eng via Nat Sciences Library
89,C,1119,1169,Clare Library
89,C,1644,1608,Corpus Christi Library
89,C,4095,9933,Education Tripos Library
89,C,2144,2250,Emmanuel Library
89,C,2432,2436,Emmanuel Library
89,C,515,6677,Engineering Tripos Library
89,C,10007,999,English Tripos Library
89,C,3561,3991,Gonville and Caius Canteen
89,C,3827,3530,Gonville and Caius Library
89,C,6077,7548,Historical Tripos Library
89,C,5250,6774,History & Politics Tripos Library
89,C,4337,4534,Homerton Library
89,C,4752,4965,Jesus Library
89,C,7618,2831,Mathematical Tripos Library
89,C,9239,1170,Medicine Library
89,C,2341,1923,Medicine Library
89,C,3794,10189,Medicine Library
89,C,10924,8112,Music Tripos Library
89,C,347,1273,Natural Sciences Tripos Library
89,C,10964,2439,Natural Sciences Tripos Library
89,C,5834,6,Other
89,C,2931,17,Other
89,C,8728,108,Other
89,C,7436,230,Other
89,C,1548,1310,Other
89,C,4921,1716,Other
89,C,3768,2067,Other
89,C,7354,2392,Other
89,C,2883,2935,Other
89,C,4476,3187,Other
89,C,7362,3288,Other
89,C,6859,3622,Other
89,C,7001,4008,Other
89,C,2443,4763,Other
89,C,5268,4809,Other
89,C,1443,5009,Other
89,C,9873,5807,Other
89,C,7921,6333,Other
89,C,4316,7153,Other
89,C,474,7385,Other
89,C,8510,7501,Other
89,C,4303,7698,Other
89,C,10057,8190,Other
89,C,11081,9359,Other
89,C,4740,9529,Other
89,C,1650,9718,Other
89,C,4725,10327,Other
89,C,4683,10616,Other
89,C,10020,10801,Other
89,C,3696,10879,Other
89,C,7582,11062,Other
89,C,7810,7913,Queens' Canteen
89,C,8592,8226,Robinson Library
89,C,8775,8661,Selwyn Library
89,C,8693,8736,Selwyn Library
89,C,8949,8774,Selwyn Library
89,C,8949,8918,Selwyn Library
89,C,9820,9444,St Catharine's Canteen
89,C,11043,10720,Trinity Canteen
89,C,4719,366,University Library
89,C,8579,3424,University Library
89,C,4014,6607,Veterinary Medicine Library
89,D,6691,8213,Canteen
89,D,5706,8444,Canteen
89,D,1926,2051,Downing Library
89,D,3369,3252,Girton Canteen
89,D,1798,4269,Historical Tripos Library
89,D,4510,4338,Homerton Canteen
89,D,4482,4091,Homerton Library
89,D,11197,2271,"Hum, Soc & Pol Sciences Tripos Library"
89,D,3745,7967,Law Tripos Library
89,D,1231,433,Other
89,D,3225,529,Other
89,D,8445,694,Other
89,D,5957,1421,Other
89,D,4350,3217,Other
89,D,2794,7462,Other
89,D,4644,8475,Other
89,D,4428,10883,Other
89,D,10514,10560,Trinity Library
89,D,10546,11028,Trinity Library
89,E,6219,3941,Canteen
89,E,2879,2843,Fitzwilliam Library
89,E,160,3987,Other
89,E,5698,4311,Other
89,F,548,530,Churchill Library
90,B,1111,6246,Canteen
90,B,93,6318,Canteen
90,B,2862,6857,Canteen
90,B,2256,8013,Canteen
90,B,7279,9295,Canteen
90,B,10094,9551,Canteen
90,B,300,10742,Canteen
90,B,354,5,Christ's Library
90,B,292,140,Christ's Library
90,B,1046,938,Clare Library
90,B,2007,2067,Downing Library
90,B,2226,2162,Emmanuel Library
90,B,2533,2191,Emmanuel Library
90,B,3014,2733,Fitzwilliam Canteen
90,B,3043,3046,Girton Library
90,B,3805,3646,Gonville and Caius Library
90,B,4634,4696,Jesus Library
90,B,4887,5070,Jesus Library
90,B,5292,5162,King's Canteen
90,B,5089,5329,King's Library
90,B,5272,5378,King's Library
90,B,5877,5864,Lucy Cavendish Canteen
90,B,5827,5514,Lucy Cavendish Library
90,B,5916,5816,Lucy Cavendish Library
90,B,5848,5888,Lucy Cavendish Library
90,B,5616,5944,Lucy Cavendish Library
90,B,10146,5208,M&S Foodhall (Market Square)
90,B,6041,6017,Magdalene Canteen
90,B,2916,1864,Other
90,B,9034,2606,Other
90,B,4112,2657,Other
90,B,10442,2759,Other
90,B,8223,3367,Other
90,B,8513,3419,Other
90,B,499,4101,Other
90,B,7044,4922,Other
90,B,4296,5121,Other
90,B,7028,6181,Other
90,B,9253,7287,Other
90,B,7399,7656,Other
90,B,4,8835,Other
90,B,5022,9610,Other
90,B,3632,9751,Other
90,B,6938,9987,Other
90,B,1630,10617,Other
90,B,5446,11379,Other
90,B,7127,7213,Pembroke Library
90,B,7857,7926,Queens' Library
90,B,10152,10071,St John's Canteen
90,B,9886,10131,St John's Library
90,B,10465,10454,Trinity Library
90,B,11024,10593,Trinity Library
90,C,6020,1664,Canteen
90,C,2691,1985,Canteen
90,C,1212,2427,Canteen
90,C,2936,2634,Canteen
90,C,2443,4359,Canteen
90,C,3263,4390,Canteen
90,C,1158,5277,Canteen
90,C,330,6256,Canteen
90,C,10100,6630,Canteen
90,C,5913,8490,Canteen
90,C,8905,9488,Canteen
90,C,2655,9798,Canteen
90,C,552,10429,Canteen
90,C,492,829,Churchill Canteen
90,C,576,866,Churchill Library
90,C,2901,2571,Fitzwilliam Library
90,C,3144,3471,Girton Canteen
90,C,3176,3447,Girton College Canteen
90,C,3819,3934,Gonville and Caius Canteen
90,C,3519,3503,Gonville and Caius Library
90,C,3564,3616,Gonville and Caius Library
90,C,3739,3685,Gonville and Caius Library
90,C,3833,3843,Gonville and Caius Library
90,C,4178,4047,Homerton Canteen
90,C,4443,4407,Homerton Library
90,C,4110,4592,Homerton Library
90,C,4968,4970,Jesus Canteen
90,C,4685,4693,Jesus Library
90,C,4605,4703,Jesus Library
90,C,4651,5014,Jesus Library
90,C,6184,6097,Magdalene Library
90,C,6477,6446,Murray Edwards Library
90,C,6399,6560,Murray Edwards Library
90,C,6675,6891,Newnham Library
90,C,6825,6924,Newnham Library
90,C,5839,1976,Other
90,C,3762,2004,Other
90,C,2777,2145,Other
90,C,5417,2224,Other
90,C,3508,2906,Other
90,C,1633,2972,Other
90,C,4822,3325,Other
90,C,3943,3422,Other
90,C,8355,4657,Other
90,C,5417,4766,Other
90,C,9994,5291,Other
90,C,7620,5612,Other
90,C,1810,6022,Other
90,C,4833,6489,Other
90,C,7690,7099,Other
90,C,2573,7227,Other
90,C,10994,7471,Other
90,C,2151,7644,Other
90,C,8108,8559,Other
90,C,6635,8618,Other
90,C,3768,8724,Other
90,C,7173,8761,Other
90,C,8123,8903,Other
90,C,7772,9171,Other
90,C,3069,9757,Other
90,C,10720,9876,Other
90,C,474,11380,Other
90,C,7176,7084,Pembroke Library
90,C,7122,7324,Pembroke Library
90,C,7501,7472,Peterhouse Canteen
90,C,8144,7766,Queens' Library
90,C,8228,8565,Robinson Canteen
90,C,8230,8217,Robinson Library
90,C,8226,8286,Robinson Library
90,C,8226,8365,Robinson Library
90,C,8812,8862,Selwyn Library
90,C,9143,9134,Sidney Sussex Library
90,C,9608,9478,St Catharine's Library
90,C,10071,9869,St John's Canteen
90,C,10837,10409,Trinity Library
90,C,10838,10878,Trinity Library
90,D,3108,910,Canteen
90,D,1070,7972,Canteen
90,D,3099,7992,Canteen
90,D,477,876,Churchill Library
90,D,2318,2141,Emmanuel Library
90,D,2173,2241,Emmanuel Library
90,D,2558,2866,Fitzwilliam Library
90,D,3242,3146,Girton Canteen
90,D,4224,4442,Homerton Library
90,D,4993,5007,Jesus Library
90,D,5165,5155,King's Library
90,D,8395,1084,Other
90,D,8377,1927,Other
90,D,9999,4324,Other
90,D,4624,8265,Other
90,D,2032,8522,Other
90,D,5591,8765,Other
90,D,6598,8996,Other
90,D,9953,10167,Other
90,D,5460,10461,Other
90,D,4124,10484,Other
90,D,5296,10681,Other
90,D,529,10713,Other
90,D,7248,7238,Pembroke Library
90,D,6575,3852,Sainsbury's (Sidney Street)
90,D,8803,8718,Selwyn Library
90,D,9646,9749,St Catharine's Library
90,D,4876,4834,"Tesco Express, Christ's Lane"
90,E,8404,2479,Other
90,E,8688,3204,Other
90,E,8404,6546,Other
90,E,8938,8789,Selwyn Library
91,A,7361,9221,Other
91,B,10905,369,Canteen
91,B,3686,1312,Canteen
91,B,3302,4096,Canteen
91,B,8871,4860,Canteen
91,B,7932,7662,Canteen
91,B,6497,8640,Canteen
91,B,736,9082,Canteen
91,B,85,341,Christ's Library
91,B,1443,1507,Corpus Christi Library
91,B,3347,3121,Girton Library
91,B,3548,3682,Gonville and Caius Library
91,B,4109,4187,Homerton Library
91,B,6018,6107,Magdalene Canteen
91,B,1292,78,Other
91,B,1408,732,Other
91,B,5584,741,Other
91,B,10681,1944,Other
91,B,3088,2208,Other
91,B,9872,2687,Other
91,B,5574,4067,Other
91,B,9701,4375,Other
91,B,8223,5637,Other
91,B,4841,6257,Other
91,B,8412,9488,Other
91,B,125,10040,Other
91,B,3047,10630,Other
91,B,8474,8459,Robinson Library
91,B,8284,8514,Robinson Library
91,B,9440,9517,St Catharine's Library
91,B,9589,9732,St Catharine's Library
91,B,9956,10100,St John's Library
91,B,9883,10393,St John's Library
91,B,4878,10730,The Champion of the Thames
91,B,4796,10335,The Maypole
91,C,3253,823,Canteen
91,C,1517,1091,Canteen
91,C,6719,1823,Canteen
91,C,3713,1845,Canteen
91,C,10644,1924,Canteen
91,C,3943,2280,Canteen
91,C,7354,3523,Canteen
91,C,5417,4226,Canteen
91,C,8449,5132,Canteen
91,C,1170,6486,Canteen
91,C,914,6499,Canteen
91,C,6677,6797,Canteen
91,C,6669,6964,Canteen
91,C,11275,7057,Canteen
91,C,6825,7182,Canteen
91,C,10879,7847,Canteen
91,C,1170,8443,Canteen
91,C,6845,9116,Canteen
91,C,3713,10065,Canteen
91,C,7176,10392,Canteen
91,C,6399,10608,Canteen
91,C,136,19,Christ's Library
91,C,400,54,Christ's Library
91,C,640,619,Churchill Library
91,C,760,763,Churchill Library
91,C,1062,1079,Clare Library
91,C,1988,1698,Downing Library
91,C,1702,1955,Downing Library
91,C,2422,2444,Emmanuel Library
91,C,3508,3961,Gonville and Caius Canteen
91,C,3762,3747,Gonville and Caius Library
91,C,3768,3837,Gonville and Caius Library
91,C,4685,4792,Jesus Library
91,C,5373,5176,King's Library
91,C,5141,5200,King's Library
91,C,6140,6110,Magdalene Library
91,C,6980,6620,Newnham Canteen
91,C,6609,6916,Newnham Canteen
91,C,6687,6618,Newnham Library
91,C,6771,6671,Newnham Library
91,C,851,252,Other
91,C,3187,281,Other
91,C,4345,407,Other
91,C,9464,1088,Other
91,C,3041,1509,Other
91,C,9869,1805,Other
91,C,2862,2047,Other
91,C,218,2322,Other
91,C,2145,3234,Other
91,C,523,3632,Other
91,C,8138,3886,Other
91,C,6526,4791,Other
91,C,5835,4931,Other
91,C,10037,5220,Other
91,C,4178,6438,Other
91,C,7949,6547,Other
91,C,9773,8150,Other
91,C,8251,8234,Other
91,C,1608,8377,Other
91,C,421,9485,Other
91,C,3948,10710,Other
91,C,177,10965,Other
91,C,1985,11342,Other
91,C,7793,8146,Queens' Library
91,C,5702,11201,Room Posts
91,C,4720,116,Sainsbury's (Sidney Street)
91,C,8585,363,Sainsbury's (Sidney Street)
91,C,57,3706,Sainsbury's (Sidney Street)
91,C,9359,6546,Sainsbury's (Sidney Street)
91,C,2499,7137,Sainsbury's (Sidney Street)
91,C,8775,8798,Selwyn Library
91,C,8952,8931,Selwyn Library
91,C,9385,9402,St Catharine's Canteen
91,C,9778,9506,St Catharine's Library
91,C,9911,9885,St John's Canteen
91,C,10011,9974,St John's Library
91,C,10280,10334,St John's Library
91,C,8523,8266,The Anchor
91,C,11066,11059,Trinity Hall Canteen
91,D,8904,1602,Canteen
91,D,8718,1889,Canteen
91,D,694,639,Churchill Canteen
91,D,2716,2763,Fitzwilliam Library
91,D,3131,3151,Girton Library
91,D,5232,4311,Hughes Hall Canteen
91,D,5463,5447,King's Library
91,D,5893,5819,Lucy Cavendish Library
91,D,6791,6992,Newnham Canteen
91,D,2271,245,Other
91,D,4660,361,Other
91,D,4844,492,Other
91,D,10522,2193,Other
91,D,2271,2951,Other
91,D,2968,4397,Other
91,D,5908,5235,Other
91,D,8631,5884,Other
91,D,5405,8637,Other
91,D,3915,10970,Other
91,D,7238,7331,Pembroke Library
91,D,8132,7765,Queens' Library
91,D,9644,11076,The Champion of the Thames
91,E,9984,3780,Canteen
91,E,1291,1232,Clare Library
91,E,611,396,Other
91,E,2843,5723,Other
91,E,6219,7004,Other
91,E,6249,79,Sainsbury's (Sidney Street)
91,E,8789,8726,Selwyn Library
92,B,862,663,Churchill Library
92,B,4077,4178,"Co-op, Hills Road	"
92,B,1664,1823,Downing Library
92,B,2514,2297,Emmanuel Library
92,B,4715,4752,Jesus Library
92,B,826,67,Other
92,B,10373,1573,Other
92,B,11341,4013,Other
92,B,3998,4885,Other
92,B,5509,6659,Other
92,B,8140,7363,Other
92,B,644,9227,Other
92,B,9139,9612,Other
92,B,1814,10571,Other
92,B,7202,7093,Pembroke Library
92,B,8522,8560,Robinson Library
92,B,4143,5643,Room Posts
92,B,8830,8958,Selwyn Library
92,B,10356,9916,St John's Library
92,B,9831,10048,St John's Library
92,B,9815,4873,The Eagle
92,B,1655,1665,The Free Press
92,B,4156,4542,The Grain & Hop Store
92,B,201,3583,The Pint Shop
92,B,11221,11072,Trinity Hall Library
92,C,54,51,Christ's Library
92,C,364,172,Christ's Library
92,C,364,232,Christ's Library
92,C,671,590,Churchill Library
92,C,660,597,Churchill Library
92,C,763,686,Churchill Library
92,C,619,712,Churchill Library
92,C,640,882,Churchill Library
92,C,1061,1237,Clare College bar
92,C,1224,920,Clare Library
92,C,919,1052,Clare Library
92,C,1971,1756,Downing Library
92,C,2392,2114,Emmanuel Library
92,C,2889,2945,Fitzwilliam Library
92,C,3451,3365,Girton Library
92,C,3576,3722,Gonville and Caius Library
92,C,3587,3822,Gonville and Caius Library
92,C,3943,3861,Gonville and Caius Library
92,C,3837,3906,Gonville and Caius Library
92,C,3582,3915,Gonville and Caius Library
92,C,4071,4223,Homerton Library
92,C,4071,4467,Homerton Library
92,C,5544,7997,Lucy Cavendish College bar
92,C,5778,5644,Lucy Cavendish Library
92,C,5620,5893,Lucy Cavendish Library
92,C,6486,6474,Murray Edwards Library
92,C,2856,251,Other
92,C,3605,475,Other
92,C,8807,899,Other
92,C,4112,1538,Other
92,C,3497,1649,Other
92,C,9443,2052,Other
92,C,3886,3184,Other
92,C,3972,3443,Other
92,C,4161,3920,Other
92,C,8626,4290,Other
92,C,5992,4841,Other
92,C,6140,4865,Other
92,C,10252,5451,Other
92,C,2879,5599,Other
92,C,1084,6044,Other
92,C,7715,6313,Other
92,C,4778,6326,Other
92,C,3132,6375,Other
92,C,783,6488,Other
92,C,8621,6772,Other
92,C,8736,6867,Other
92,C,2389,7449,Other
92,C,10959,8864,Other
92,C,9385,9225,Other
92,C,9018,9230,Other
92,C,3325,9401,Other
92,C,8626,9826,Other
92,C,7127,10229,Other
92,C,607,10681,Other
92,C,4951,10717,Other
92,C,4074,10861,Other
92,C,1807,11129,Other
92,C,3041,11180,Other
92,C,7308,7129,Pembroke Library
92,C,7222,7238,Pembroke Library
92,C,7185,7304,Pembroke Library
92,C,7097,7425,Pembroke Library
92,C,7523,7685,Peterhouse Library
92,C,8146,7930,Queens' College bar
92,C,6805,1007,Room Posts
92,C,10100,1108,Room Posts
92,C,9348,5374,Room Posts
92,C,7451,3826,Sainsbury's (Sidney Street)
92,C,8905,8687,Selwyn Library
92,C,8774,8888,Selwyn Library
92,C,9272,9205,Sidney Sussex Library
92,C,9272,9214,Sidney Sussex Library
92,C,9725,9654,St Catharine's Library
92,C,9620,9722,St Catharine's Library
92,C,9994,9827,St John's College bar
92,C,10310,9904,St John's Library
92,C,9927,10054,St John's Library
92,C,9978,10118,St John's Library
92,C,8900,7826,The Anchor
92,C,8721,1290,The Baron of Beef
92,C,8144,7989,The Champion of the Thames
92,C,1261,227,The Eagle
92,C,6863,3885,The Orator
92,C,8217,10839,The Pickerel Inn
92,C,3352,2790,The Punter
92,C,10976,10474,Trinity Library
92,D,418,466,Churchill College bar
92,D,872,664,Churchill Library
92,D,6918,6973,Newnham Library
92,D,2473,442,Other
92,D,4354,4045,Other
92,D,5460,4897,Other
92,D,8444,5077,Other
92,D,8377,5509,Other
92,D,5205,5962,Other
92,D,5165,6939,Other
92,D,6671,7438,Other
92,D,943,7834,Other
92,D,1059,8044,Other
92,D,1927,8128,Other
92,D,1517,9322,Other
92,D,8366,10088,Other
92,D,1859,10209,Other
92,D,6880,11208,Other
92,D,8522,8412,Robinson Library
92,D,5293,5196,Room Posts
92,D,8674,8892,Selwyn Library
92,D,8064,8770,The Anchor
92,D,982,7857,The Mill
92,E,6546,3064,Aldi Histon Road
92,E,344,73,Christ's Library
92,E,1094,1110,Clare Library
92,E,1094,1169,Clare Library
92,E,3378,1488,Other
92,E,4311,3034,Other
92,E,10129,10197,Other
92,E,3780,11391,Other
92,E,8557,8371,Robinson Library
92,E,10104,10002,St John's Library
93,B,3038,5526,Aldi Histon Road
93,B,520,472,Churchill Library
93,B,4118,4133,Homerton Library
93,B,4504,4334,Homerton Library
93,B,6385,6545,Murray Edwards Library
93,B,8869,689,Other
93,B,7546,1951,Other
93,B,6250,2782,Other
93,B,6250,3418,Other
93,B,641,3618,Other
93,B,1980,4414,Other
93,B,4436,6139,Other
93,B,1496,7466,Other
93,B,7834,8816,Other
93,B,7305,11009,Other
93,B,7361,7066,Pembroke College bar
93,B,2499,7141,Room Posts
93,B,9341,9146,Sidney Sussex Library
93,B,10048,9995,St John's Library
93,B,1418,7750,The Anchor
93,B,4248,2204,The Bath House
93,B,10372,11397,The Maypole
93,B,6180,11029,The Mitre
93,B,3773,7050,The Orator
93,B,10613,10754,Trinity College bar
93,B,11282,11281,Trinity Hall Library
93,C,408,132,Christ's Library
93,C,32,384,Christ's Library
93,C,368,390,Christ's Library
93,C,474,466,Churchill College bar
93,C,474,793,Churchill College bar
93,C,489,543,Churchill Library
93,C,619,710,Churchill Library
93,C,1549,1431,Corpus Christi Library
93,C,1942,1802,Downing Library
93,C,2945,2695,Fitzwilliam Library
93,C,3729,3802,Gonville and Caius Library
93,C,3915,3939,Gonville and Caius Library
93,C,4155,4181,Homerton Library
93,C,4155,4252,Homerton Library
93,C,4041,4500,Homerton Library
93,C,5232,5159,King's Library
93,C,5082,5285,King's Library
93,C,5839,5518,Lucy Cavendish Library
93,C,5839,5864,Lucy Cavendish Library
93,C,9473,5156,M&S Foodhall (Market Square)
93,C,6474,6369,Murray Edwards Library
93,C,6774,6912,Newnham Library
93,C,4913,138,Other
93,C,7436,516,Other
93,C,3633,651,Other
93,C,5132,1010,Other
93,C,1901,1149,Other
93,C,8904,1319,Other
93,C,3144,1327,Other
93,C,6618,1598,Other
93,C,3443,2342,Other
93,C,6491,2395,Other
93,C,4324,2629,Other
93,C,4324,3063,Other
93,C,6618,3200,Other
93,C,4865,3691,Other
93,C,11095,4299,Other
93,C,1084,4436,Other
93,C,10467,4612,Other
93,C,2571,4815,Other
93,C,8874,4906,Other
93,C,2139,5390,Other
93,C,576,7149,Other
93,C,5250,7252,Other
93,C,6502,7323,Other
93,C,4337,7407,Other
93,C,1644,7782,Other
93,C,4865,7787,Other
93,C,7363,8289,Other
93,C,8588,8444,Other
93,C,3104,8836,Other
93,C,8904,8921,Other
93,C,533,8944,Other
93,C,1723,9326,Other
93,C,6867,9571,Other
93,C,8387,10082,Other
93,C,3632,10234,Other
93,C,1999,10265,Other
93,C,9315,10482,Other
93,C,7127,10573,Other
93,C,9913,10751,Other
93,C,2392,10803,Other
93,C,9018,11082,Other
93,C,7086,7287,Pembroke College bar
93,C,7099,7079,Pembroke Library
93,C,8146,7759,Queens' College bar
93,C,7964,8149,Queens' College bar
93,C,8282,8521,Robinson Library
93,C,11258,2028,Room Posts
93,C,4228,2235,Room Posts
93,C,9929,2619,Room Posts
93,C,2378,3141,Room Posts
93,C,4228,8400,Room Posts
93,C,7815,9262,Room Posts
93,C,6205,7428,Sainsbury's (Sidney Street)
93,C,8757,8879,Selwyn Library
93,C,9082,9368,Sidney Sussex Library
93,C,9885,9908,St John's College bar
93,C,9907,10284,St John's College bar
93,C,10229,10268,St John's Library
93,C,10361,10272,St John's Library
93,C,9515,8327,The Anchor
93,C,8281,8866,The Castle Inn
93,C,1650,1728,The Free Press
93,C,5068,9103,The Maypole
